Date,Time,CO(GT),NMHC(GT),C6H6(GT),NOx(GT),NO2(GT),T,RH,AH,Hour,DayOfWeek,Month,CO(GT)_lag1,CO(GT)_lag24,NMHC(GT)_lag1,NMHC(GT)_lag24,C6H6(GT)_lag1,C6H6(GT)_lag24,NOx(GT)_lag1,NOx(GT)_lag24,NO2(GT)_lag1,NO2(GT)_lag24
2004-03-17,12:00:00,2.5,145.0,12.5,210.0,142.0,24.3,28.3,0.8471,12.0,2.0,3.0,2.9,3.3,200.0,283.0,15.4,18.3,221.0,217.0,135.0,154.0
2004-03-17,13:00:00,2.8,188.0,15.1,204.0,153.0,25.6,25.6,0.8254,13.0,2.0,3.0,2.5,4.0,145.0,366.0,12.5,22.3,210.0,252.0,142.0,161.0
2004-03-17,14:00:00,2.6,152.0,13.7,161.0,123.0,25.9,25.9,0.8503,14.0,2.0,3.0,2.8,3.8,188.0,318.0,15.1,20.4,204.0,263.0,153.0,161.0
2004-03-17,15:00:00,2.0,103.0,10.4,135.0,104.0,26.8,18.7,0.65,15.0,2.0,3.0,2.6,2.8,152.0,228.0,13.7,14.6,161.0,180.0,123.0,128.0
2004-03-17,16:00:00,2.9,193.0,15.2,186.0,129.0,29.3,15.8,0.6309,16.0,2.0,3.0,2.0,2.9,103.0,201.0,10.4,16.6,135.0,184.0,104.0,129.0
2004-03-17,17:00:00,2.5,134.0,12.3,147.0,114.0,28.5,14.9,0.5708,17.0,2.0,3.0,2.9,2.9,193.0,199.0,15.2,15.8,186.0,190.0,129.0,133.0
2004-03-17,18:00:00,5.0,386.0,27.0,299.0,158.0,25.9,16.0,0.5237,18.0,2.0,3.0,2.5,3.4,134.0,237.0,12.3,17.8,147.0,184.0,114.0,139.0
2004-03-17,19:00:00,7.6,577.0,38.4,411.0,194.0,23.1,26.5,0.7403,19.0,2.0,3.0,5.0,3.9,386.0,261.0,27.0,19.1,299.0,181.0,158.0,137.0
2004-03-17,20:00:00,6.7,523.0,35.1,347.0,182.0,20.5,38.2,0.9133,20.0,2.0,3.0,7.6,3.2,577.0,230.0,38.4,15.8,411.0,166.0,194.0,143.0
2004-03-17,21:00:00,5.7,472.0,27.2,336.0,180.0,19.1,42.6,0.9294,21.0,2.0,3.0,6.7,5.1,523.0,349.0,35.1,24.9,347.0,317.0,182.0,177.0
2004-03-17,22:00:00,2.8,206.0,15.0,202.0,136.0,17.2,44.1,0.8558,22.0,2.0,3.0,5.7,2.6,472.0,183.0,27.2,13.5,336.0,184.0,180.0,138.0
2004-03-17,23:00:00,2.6,216.0,15.7,178.0,127.0,16.0,50.9,0.9206,23.0,2.0,3.0,2.8,1.7,206.0,88.0,15.0,9.1,202.0,130.0,136.0,117.0
2004-03-18,0:00:00,2.3,159.0,13.0,154.0,116.0,14.8,53.9,0.9024,0.0,3.0,3.0,2.6,1.7,216.0,85.0,15.7,8.6,178.0,132.0,127.0,107.0
2004-03-18,1:00:00,1.4,70.0,8.1,92.0,107.0,14.3,55.4,0.8975,1.0,3.0,3.0,2.3,1.2,159.0,47.0,13.0,5.4,154.0,95.0,116.0,90.0
2004-03-18,2:00:00,1.0,44.0,5.5,61.0,88.0,14.8,52.1,0.8686,2.0,3.0,3.0,1.4,0.9,70.0,34.0,8.1,4.1,92.0,70.0,107.0,79.0
2004-03-18,3:00:00,0.7,42.0,3.6,60.5,83.0,13.9,53.9,0.8501,3.0,3.0,3.0,1.0,0.7,44.0,26.0,5.5,2.6,61.0,62.0,88.0,69.5
2004-03-18,4:00:00,0.6499999999999999,28.0,2.9,60.0,78.0,11.6,61.9,0.8442,4.0,3.0,3.0,0.7,0.6,42.0,17.0,3.6,1.9,60.5,54.0,83.0,60.0
2004-03-18,5:00:00,0.6,20.0,2.5,37.0,57.0,12.0,58.9,0.8233,5.0,3.0,3.0,0.6499999999999999,0.5,28.0,11.0,2.9,1.6,60.0,28.0,78.0,40.0
2004-03-18,6:00:00,0.7,26.0,3.0,68.0,71.0,10.9,62.1,0.8113,6.0,3.0,3.0,0.6,0.5,20.0,18.0,2.5,1.9,37.0,46.0,57.0,53.0
2004-03-18,7:00:00,1.5,78.0,7.7,139.0,85.0,10.6,63.3,0.8067,7.0,3.0,3.0,0.7,1.6,26.0,84.0,3.0,7.5,68.0,160.0,71.0,84.0
2004-03-18,8:00:00,4.7,319.0,23.3,339.0,124.0,11.5,60.0,0.8117,8.0,3.0,3.0,1.5,4.1,78.0,260.0,7.7,21.4,139.0,320.0,85.0,108.0
2004-03-18,9:00:00,6.6,506.0,35.8,421.0,151.0,14.3,50.6,0.8186,9.0,3.0,3.0,4.7,6.6,319.0,534.0,23.3,36.4,339.0,377.0,124.0,127.0
2004-03-18,10:00:00,4.5,505.4660194174757,21.3,349.0,150.0,17.8,40.5,0.821,10.0,3.0,3.0,6.6,4.3,506.0,368.0,35.8,21.3,421.0,280.0,151.0,134.0
2004-03-18,11:00:00,2.8,504.93203883495147,14.3,224.0,152.0,20.8,34.4,0.8365,11.0,3.0,3.0,4.5,2.9,505.4660194174757,200.0,21.3,15.4,349.0,221.0,150.0,135.0
2004-03-18,12:00:00,2.2,504.3980582524272,12.5,171.0,139.0,23.8,28.2,0.8219,12.0,3.0,3.0,2.8,2.5,504.93203883495147,145.0,14.3,12.5,224.0,210.0,152.0,142.0
2004-03-18,13:00:00,2.2,503.86407766990294,12.2,149.0,133.0,24.2,28.7,0.8515,13.0,3.0,3.0,2.2,2.8,504.3980582524272,188.0,12.5,15.1,171.0,204.0,139.0,153.0
2004-03-18,14:00:00,2.3,503.33009708737865,13.1,137.0,126.0,25.2,24.9,0.7829,14.0,3.0,3.0,2.2,2.6,503.86407766990294,152.0,12.2,13.7,149.0,161.0,133.0,123.0
2004-03-18,15:00:00,2.2,502.79611650485435,14.4,149.0,128.0,27.0,17.8,0.6275,15.0,3.0,3.0,2.3,2.0,503.33009708737865,103.0,13.1,10.4,137.0,135.0,126.0,104.0
2004-03-18,16:00:00,2.8,502.2621359223301,16.8,172.0,169.0,27.1,23.1,0.818,16.0,3.0,3.0,2.2,2.9,502.79611650485435,193.0,14.4,15.2,149.0,186.0,128.0,129.0
2004-03-18,17:00:00,2.7,501.7281553398058,14.5,166.0,149.0,25.8,23.9,0.7832,17.0,3.0,3.0,2.8,2.5,502.2621359223301,134.0,16.8,12.3,172.0,147.0,169.0,114.0
2004-03-18,18:00:00,3.7,501.19417475728153,21.5,214.0,156.0,23.0,26.8,0.7446,18.0,3.0,3.0,2.7,5.0,501.7281553398058,386.0,14.5,27.0,166.0,299.0,149.0,158.0
2004-03-18,19:00:00,5.1,500.6601941747573,26.4,280.0,168.0,20.7,31.1,0.7523,19.0,3.0,3.0,3.7,7.6,501.19417475728153,577.0,21.5,38.4,214.0,411.0,156.0,194.0
2004-03-18,20:00:00,5.1,500.126213592233,26.0,276.0,176.0,18.6,36.2,0.7676,20.0,3.0,3.0,5.1,6.7,500.6601941747573,523.0,26.4,35.1,280.0,347.0,168.0,182.0
2004-03-18,21:00:00,3.2,499.59223300970876,14.1,178.0,135.0,16.0,48.4,0.8768,21.0,3.0,3.0,5.1,5.7,500.126213592233,472.0,26.0,27.2,276.0,336.0,176.0,180.0
2004-03-18,22:00:00,2.1,499.05825242718447,10.3,129.0,121.0,14.5,57.8,0.9456,22.0,3.0,3.0,3.2,2.8,499.59223300970876,206.0,14.1,15.0,178.0,202.0,135.0,136.0
2004-03-18,23:00:00,1.7,498.5242718446602,8.3,95.0,99.0,13.1,64.2,0.9606,23.0,3.0,3.0,2.1,2.6,499.05825242718447,216.0,10.3,15.7,129.0,178.0,121.0,127.0
2004-03-19,0:00:00,2.0,497.99029126213594,8.9,126.0,106.0,12.0,69.7,0.9735,0.0,4.0,3.0,1.7,2.3,498.5242718446602,159.0,8.3,13.0,95.0,154.0,99.0,116.0
2004-03-19,1:00:00,1.6,497.45631067961165,6.6,103.0,96.0,11.9,71.1,0.9915,1.0,4.0,3.0,2.0,1.4,497.99029126213594,70.0,8.9,8.1,126.0,92.0,106.0,107.0
2004-03-19,2:00:00,0.9,496.92233009708735,3.6,48.0,63.0,12.5,69.3,1.0029,2.0,4.0,3.0,1.6,1.0,497.45631067961165,44.0,6.6,5.5,103.0,61.0,96.0,88.0
2004-03-19,3:00:00,0.7,496.3883495145631,2.5,34.0,47.5,12.5,67.5,0.9768,3.0,4.0,3.0,0.9,0.7,496.92233009708735,42.0,3.6,3.6,48.0,60.5,63.0,83.0
2004-03-19,4:00:00,0.6,495.8543689320388,1.8,20.0,32.0,12.3,67.7,0.9665,4.0,4.0,3.0,0.7,0.6499999999999999,496.3883495145631,28.0,2.5,2.9,34.0,60.0,47.5,78.0
2004-03-19,5:00:00,0.5,495.3203883495146,1.3,18.0,28.0,12.5,66.8,0.962,5.0,4.0,3.0,0.6,0.6,495.8543689320388,20.0,1.8,2.5,20.0,37.0,32.0,57.0
2004-03-19,6:00:00,0.7,494.7864077669903,2.3,56.0,61.0,12.3,66.3,0.9487,6.0,4.0,3.0,0.5,0.7,495.3203883495146,26.0,1.3,3.0,18.0,68.0,28.0,71.0
2004-03-19,7:00:00,1.5,494.252427184466,6.7,115.0,99.0,12.4,64.9,0.9332,7.0,4.0,3.0,0.7,1.5,494.7864077669903,78.0,2.3,7.7,56.0,139.0,61.0,85.0
2004-03-19,8:00:00,4.8,493.71844660194176,22.8,320.0,157.0,13.0,61.6,0.9209,8.0,4.0,3.0,1.5,4.7,494.252427184466,319.0,6.7,23.3,115.0,339.0,99.0,124.0
2004-03-19,9:00:00,6.2,493.18446601941747,31.3,357.0,166.0,13.6,58.8,0.912,9.0,4.0,3.0,4.8,6.6,493.71844660194176,506.0,22.8,35.8,320.0,421.0,157.0,151.0
2004-03-19,10:00:00,4.0,492.6504854368932,19.2,253.0,149.0,13.9,57.1,0.9032,10.0,4.0,3.0,6.2,4.5,493.18446601941747,505.4660194174757,31.3,21.3,357.0,349.0,166.0,150.0
2004-03-19,11:00:00,3.3,492.11650485436894,16.4,218.0,135.0,14.5,54.4,0.8917,11.0,4.0,3.0,4.0,2.8,492.6504854368932,504.93203883495147,19.2,14.3,253.0,224.0,149.0,152.0
2004-03-19,12:00:00,2.8,491.58252427184465,14.0,192.0,127.0,15.5,50.1,0.8744,12.0,4.0,3.0,3.3,2.2,492.11650485436894,504.3980582524272,16.4,12.5,218.0,171.0,135.0,139.0
2004-03-19,13:00:00,3.0,491.0485436893204,15.3,176.0,122.0,16.1,47.6,0.8655,13.0,4.0,3.0,2.8,2.2,491.58252427184465,503.86407766990294,14.0,12.2,192.0,149.0,127.0,133.0
2004-03-19,14:00:00,3.3,490.5145631067961,16.7,198.0,135.0,16.3,47.1,0.864,14.0,4.0,3.0,3.0,2.3,491.0485436893204,503.33009708737865,15.3,13.1,176.0,137.0,122.0,126.0
2004-03-19,15:00:00,3.5,489.9805825242718,19.0,212.0,139.0,16.4,47.5,0.8791,15.0,4.0,3.0,3.3,2.2,490.5145631067961,502.79611650485435,16.7,14.4,198.0,149.0,135.0,128.0
2004-03-19,16:00:00,4.0,489.4466019417476,19.4,249.0,147.0,16.1,50.2,0.9094,16.0,4.0,3.0,3.5,2.8,489.9805825242718,502.2621359223301,19.0,16.8,212.0,172.0,139.0,169.0
2004-03-19,17:00:00,4.6,488.9126213592233,20.9,270.0,158.0,16.0,50.7,0.9142,17.0,4.0,3.0,4.0,2.7,489.4466019417476,501.7281553398058,19.4,14.5,249.0,166.0,147.0,149.0
2004-03-19,18:00:00,4.1,488.37864077669906,20.2,231.0,146.0,15.8,50.3,0.8989,18.0,4.0,3.0,4.6,3.7,488.9126213592233,501.19417475728153,20.9,21.5,270.0,214.0,158.0,156.0
2004-03-19,19:00:00,4.5,487.84466019417476,21.7,251.0,144.0,15.5,50.6,0.884,19.0,4.0,3.0,4.1,5.1,488.37864077669906,500.6601941747573,20.2,26.4,231.0,280.0,146.0,168.0
2004-03-19,20:00:00,3.9,487.31067961165047,19.8,210.0,138.0,15.4,51.4,0.8956,20.0,4.0,3.0,4.5,5.1,487.84466019417476,500.126213592233,21.7,26.0,251.0,276.0,144.0,176.0
2004-03-19,21:00:00,4.0,486.77669902912623,16.7,249.0,143.0,15.2,53.1,0.9117,21.0,4.0,3.0,3.9,3.2,487.31067961165047,499.59223300970876,19.8,14.1,210.0,178.0,138.0,135.0
2004-03-19,22:00:00,2.2,486.24271844660194,9.1,143.0,116.0,14.7,57.6,0.9573,22.0,4.0,3.0,4.0,2.1,486.77669902912623,499.05825242718447,16.7,10.3,249.0,129.0,143.0,121.0
2004-03-19,23:00:00,2.1,485.70873786407765,8.3,127.0,109.0,14.2,58.3,0.938,23.0,4.0,3.0,2.2,1.7,486.24271844660194,498.5242718446602,9.1,8.3,143.0,95.0,116.0,99.0
2004-03-20,0:00:00,1.7,485.1747572815534,5.8,104.0,92.0,13.8,57.9,0.9085,0.0,5.0,3.0,2.1,2.0,485.70873786407765,497.99029126213594,8.3,8.9,127.0,126.0,109.0,106.0
2004-03-20,1:00:00,1.6,484.6407766990291,5.2,86.0,83.0,13.9,55.9,0.8842,1.0,5.0,3.0,1.7,1.6,485.1747572815534,497.45631067961165,5.8,6.6,104.0,103.0,92.0,96.0
2004-03-20,2:00:00,1.3,484.1067961165049,4.1,74.0,81.0,13.9,55.6,0.8765,2.0,5.0,3.0,1.6,0.9,484.6407766990291,496.92233009708735,5.2,3.6,86.0,48.0,83.0,63.0
2004-03-20,3:00:00,1.3,483.5728155339806,3.4,59.0,68.0,13.8,55.1,0.8666,3.0,5.0,3.0,1.3,0.7,484.1067961165049,496.3883495145631,4.1,2.5,74.0,34.0,81.0,47.5
2004-03-20,4:00:00,1.05,483.0388349514563,2.9,44.0,55.0,13.8,54.6,0.8574,4.0,5.0,3.0,1.3,0.6,483.5728155339806,495.8543689320388,3.4,1.8,59.0,20.0,68.0,32.0
2004-03-20,5:00:00,0.8,482.50485436893206,3.1,42.0,53.0,13.6,55.1,0.856,5.0,5.0,3.0,1.05,0.5,483.0388349514563,495.3203883495146,2.9,1.3,44.0,18.0,55.0,28.0
2004-03-20,6:00:00,0.8,481.97087378640776,2.5,63.0,67.0,13.6,59.0,0.9129,6.0,5.0,3.0,0.8,0.7,482.50485436893206,494.7864077669903,3.1,2.3,42.0,56.0,53.0,61.0
2004-03-20,7:00:00,1.1,481.43689320388347,4.3,115.0,91.0,13.5,58.4,0.896,7.0,5.0,3.0,0.8,1.5,481.97087378640776,494.252427184466,2.5,6.7,63.0,115.0,67.0,99.0
2004-03-20,8:00:00,2.1,480.90291262135923,8.9,170.0,113.0,13.8,58.0,0.9083,8.0,5.0,3.0,1.1,4.8,481.43689320388347,493.71844660194176,4.3,22.8,115.0,320.0,91.0,157.0
2004-03-20,9:00:00,2.4,480.36893203883494,10.5,147.0,102.0,14.6,53.1,0.8765,9.0,5.0,3.0,2.1,6.2,480.90291262135923,493.18446601941747,8.9,31.3,170.0,357.0,113.0,166.0
2004-03-20,10:00:00,2.6,479.8349514563107,12.5,166.0,107.0,15.0,52.3,0.8881,10.0,5.0,3.0,2.4,4.0,480.36893203883494,492.6504854368932,10.5,19.2,147.0,253.0,102.0,149.0
2004-03-20,11:00:00,2.8,479.3009708737864,12.3,195.0,113.0,15.4,52.1,0.9046,11.0,5.0,3.0,2.6,3.3,479.8349514563107,492.11650485436894,12.5,16.4,166.0,218.0,107.0,135.0
2004-03-20,12:00:00,2.6,478.7669902912621,11.7,182.0,108.0,16.3,50.0,0.9158,12.0,5.0,3.0,2.8,2.8,479.3009708737864,491.58252427184465,12.3,14.0,195.0,192.0,113.0,127.0
2004-03-20,13:00:00,2.6,478.2330097087379,11.7,168.0,105.0,17.1,47.9,0.9281,13.0,5.0,3.0,2.6,3.0,478.7669902912621,491.0485436893204,11.7,15.3,182.0,176.0,108.0,122.0
2004-03-20,14:00:00,2.1,477.6990291262136,9.3,125.0,93.0,19.0,42.9,0.937,14.0,5.0,3.0,2.6,3.3,478.2330097087379,490.5145631067961,11.7,16.7,168.0,198.0,105.0,135.0
2004-03-20,15:00:00,1.7,477.1650485436893,7.6,95.0,87.0,19.5,42.3,0.9476,15.0,5.0,3.0,2.1,3.5,477.6990291262136,489.9805825242718,9.3,19.0,125.0,212.0,93.0,139.0
2004-03-20,16:00:00,1.6,476.63106796116506,6.7,79.0,76.0,19.5,42.3,0.9493,16.0,5.0,3.0,1.7,4.0,477.1650485436893,489.4466019417476,7.6,19.4,95.0,249.0,87.0,147.0
2004-03-20,17:00:00,2.1,476.09708737864077,9.7,119.0,94.0,19.1,43.8,0.9556,17.0,5.0,3.0,1.6,4.6,476.63106796116506,488.9126213592233,6.7,20.9,79.0,270.0,76.0,158.0
2004-03-20,18:00:00,2.3,475.56310679611653,12.4,142.0,110.0,18.5,46.3,0.9744,18.0,5.0,3.0,2.1,4.1,476.09708737864077,488.37864077669906,9.7,20.2,119.0,231.0,94.0,146.0
2004-03-20,19:00:00,3.5,475.02912621359224,16.6,215.0,136.0,17.4,51.6,1.0159,19.0,5.0,3.0,2.3,4.5,475.56310679611653,487.84466019417476,12.4,21.7,142.0,251.0,110.0,144.0
2004-03-20,20:00:00,3.9,474.49514563106794,16.4,229.0,139.0,17.1,51.3,0.9914,20.0,5.0,3.0,3.5,3.9,475.02912621359224,487.31067961165047,16.6,19.8,215.0,210.0,136.0,138.0
2004-03-20,21:00:00,3.3,473.9611650485437,13.7,206.0,125.0,16.4,53.8,0.9964,21.0,5.0,3.0,3.9,4.0,474.49514563106794,486.77669902912623,16.4,16.7,229.0,249.0,139.0,143.0
2004-03-20,22:00:00,2.3,473.4271844660194,9.9,147.0,111.0,16.2,55.4,1.0132,22.0,5.0,3.0,3.3,2.2,473.9611650485437,486.24271844660194,13.7,9.1,206.0,143.0,125.0,116.0
2004-03-20,23:00:00,2.1,472.8932038834952,8.9,122.0,97.0,15.9,57.7,1.0356,23.0,5.0,3.0,2.3,2.1,473.4271844660194,485.70873786407765,9.9,8.3,147.0,127.0,111.0,109.0
2004-03-21,0:00:00,2.8,472.3592233009709,10.6,175.0,107.0,15.7,58.6,1.0396,0.0,6.0,3.0,2.1,1.7,472.8932038834952,485.1747572815534,8.9,5.8,122.0,104.0,97.0,92.0
2004-03-21,1:00:00,2.1,471.8252427184466,7.4,133.0,90.0,15.1,60.9,1.0398,1.0,6.0,3.0,2.8,1.6,472.3592233009709,484.6407766990291,10.6,5.2,175.0,86.0,107.0,83.0
2004-03-21,2:00:00,1.6,471.29126213592235,6.2,89.0,84.0,15.6,56.6,0.9951,2.0,6.0,3.0,2.1,1.3,471.8252427184466,484.1067961165049,7.4,4.1,133.0,74.0,90.0,81.0
2004-03-21,3:00:00,1.6,470.75728155339806,6.5,87.0,85.5,15.2,57.9,0.9941,3.0,6.0,3.0,1.6,1.3,471.29126213592235,483.5728155339806,6.2,3.4,89.0,59.0,84.0,68.0
2004-03-21,4:00:00,1.35,470.22330097087377,5.8,85.0,87.0,15.4,57.8,1.0021,4.0,6.0,3.0,1.6,1.05,470.75728155339806,483.0388349514563,6.5,2.9,87.0,44.0,85.5,55.0
2004-03-21,5:00:00,1.1,469.68932038834953,4.0,55.0,66.0,14.9,60.6,1.0196,5.0,6.0,3.0,1.35,0.8,470.22330097087377,482.50485436893206,5.8,3.1,85.0,42.0,87.0,53.0
2004-03-21,6:00:00,0.7,469.15533980582524,2.1,24.0,36.0,14.5,63.0,1.0316,6.0,6.0,3.0,1.1,0.8,469.68932038834953,481.97087378640776,4.0,2.5,55.0,63.0,66.0,67.0
2004-03-21,7:00:00,0.8,468.62135922330094,3.6,72.0,62.0,14.2,66.2,1.063,7.0,6.0,3.0,0.7,1.1,469.15533980582524,481.43689320388347,2.1,4.3,24.0,115.0,36.0,91.0
2004-03-21,8:00:00,1.2,468.0873786407767,4.4,122.0,91.0,14.5,65.3,1.0704,8.0,6.0,3.0,0.8,2.1,468.62135922330094,480.90291262135923,3.6,8.9,72.0,170.0,62.0,113.0
2004-03-21,9:00:00,1.4,467.5533980582524,5.4,111.0,89.0,15.3,62.1,1.073,9.0,6.0,3.0,1.2,2.4,468.0873786407767,480.36893203883494,4.4,10.5,122.0,147.0,91.0,102.0
2004-03-21,10:00:00,1.7,467.0194174757282,7.1,123.0,93.0,16.3,59.0,1.0868,10.0,6.0,3.0,1.4,2.6,467.5533980582524,479.8349514563107,5.4,12.5,111.0,166.0,89.0,107.0
2004-03-21,11:00:00,1.8,466.4854368932039,7.3,106.0,81.0,18.9,49.6,1.07,11.0,6.0,3.0,1.7,2.8,467.0194174757282,479.3009708737864,7.1,12.3,123.0,195.0,93.0,113.0
2004-03-21,12:00:00,1.8,465.9514563106796,7.6,103.0,82.0,19.4,46.1,1.0249,12.0,6.0,3.0,1.8,2.6,466.4854368932039,478.7669902912621,7.3,11.7,106.0,182.0,81.0,108.0
2004-03-21,13:00:00,1.9,465.41747572815535,6.8,102.0,80.0,20.8,41.6,1.0091,13.0,6.0,3.0,1.8,2.6,465.9514563106796,478.2330097087379,7.6,11.7,103.0,168.0,82.0,105.0
2004-03-21,14:00:00,1.3,464.88349514563106,4.6,48.0,48.0,21.4,40.3,1.0126,14.0,6.0,3.0,1.9,2.1,465.41747572815535,477.6990291262136,6.8,9.3,102.0,125.0,80.0,93.0
2004-03-21,15:00:00,1.6,464.3495145631068,8.4,63.0,61.0,21.2,39.3,0.9791,15.0,6.0,3.0,1.3,1.7,464.88349514563106,477.1650485436893,4.6,7.6,48.0,95.0,48.0,87.0
2004-03-21,16:00:00,1.9,463.81553398058253,6.9,98.0,89.0,20.3,38.0,0.8942,16.0,6.0,3.0,1.6,1.6,464.3495145631068,476.63106796116506,8.4,6.7,63.0,79.0,61.0,76.0
2004-03-21,17:00:00,2.3,463.28155339805824,9.0,132.0,105.0,19.4,41.3,0.9206,17.0,6.0,3.0,1.9,2.1,463.81553398058253,476.09708737864077,6.9,9.7,98.0,119.0,89.0,94.0
2004-03-21,18:00:00,3.8,462.747572815534,15.1,173.0,116.0,18.5,43.8,0.9252,18.0,6.0,3.0,2.3,2.3,463.28155339805824,475.56310679611653,9.0,12.4,132.0,142.0,105.0,110.0
2004-03-21,19:00:00,3.5,462.2135922330097,12.6,185.0,119.0,17.8,48.1,0.9689,19.0,6.0,3.0,3.8,3.5,462.747572815534,475.02912621359224,15.1,16.6,173.0,215.0,116.0,136.0
2004-03-21,20:00:00,4.3,461.6796116504854,15.1,266.0,144.0,17.9,46.9,0.952,20.0,6.0,3.0,3.5,3.9,462.2135922330097,474.49514563106794,12.6,16.4,185.0,229.0,119.0,139.0
2004-03-21,21:00:00,2.8,461.1456310679612,9.9,188.0,123.0,17.4,49.1,0.9688,21.0,6.0,3.0,4.3,3.3,461.6796116504854,473.9611650485437,15.1,13.7,266.0,206.0,144.0,125.0
2004-03-21,22:00:00,1.9,460.6116504854369,8.0,122.0,105.0,17.0,51.7,0.9914,22.0,6.0,3.0,2.8,2.3,461.1456310679612,473.4271844660194,9.9,9.9,188.0,147.0,123.0,111.0
2004-03-21,23:00:00,1.9,460.07766990291265,7.9,112.0,93.0,16.4,55.1,1.0198,23.0,6.0,3.0,1.9,2.1,460.6116504854369,472.8932038834952,8.0,8.9,122.0,122.0,105.0,97.0
2004-03-22,0:00:00,1.7,459.54368932038835,6.1,93.0,86.0,16.1,60.0,1.0919,0.0,0.0,3.0,1.9,2.8,460.07766990291265,472.3592233009709,7.9,10.6,112.0,175.0,93.0,107.0
2004-03-22,1:00:00,1.5,459.00970873786406,5.1,74.0,76.0,15.8,60.5,1.0805,1.0,0.0,3.0,1.7,2.1,459.54368932038835,471.8252427184466,6.1,7.4,93.0,133.0,86.0,90.0
2004-03-22,2:00:00,0.6,458.4757281553398,1.7,23.0,33.0,16.3,57.0,1.0491,2.0,0.0,3.0,1.5,1.6,459.00970873786406,471.29126213592235,5.1,6.2,74.0,89.0,76.0,84.0
2004-03-22,3:00:00,0.4,457.94174757281553,0.7,20.0,30.0,16.9,53.9,1.0309,3.0,0.0,3.0,0.6,1.6,458.4757281553398,470.75728155339806,1.7,6.5,23.0,87.0,33.0,85.5
2004-03-22,4:00:00,0.35,457.4077669902913,0.8,17.0,27.0,16.1,55.9,1.0153,4.0,0.0,3.0,0.4,1.35,457.94174757281553,470.22330097087377,0.7,5.8,20.0,85.0,30.0,87.0
2004-03-22,5:00:00,0.3,456.873786407767,0.7,15.0,23.0,16.5,53.9,1.0049,5.0,0.0,3.0,0.35,1.1,457.4077669902913,469.68932038834953,0.8,4.0,17.0,55.0,27.0,66.0
2004-03-22,6:00:00,0.6,456.3398058252427,2.0,41.0,46.0,16.4,54.0,0.9979,6.0,0.0,3.0,0.3,0.7,456.873786407767,469.15533980582524,0.7,2.1,15.0,24.0,23.0,36.0
2004-03-22,7:00:00,1.2,455.80582524271847,5.1,86.0,76.0,15.7,57.6,1.0195,7.0,0.0,3.0,0.6,0.8,456.3398058252427,468.62135922330094,2.0,3.6,41.0,72.0,46.0,62.0
2004-03-22,8:00:00,3.6,455.2718446601942,17.7,226.0,116.0,15.8,53.7,0.9571,8.0,0.0,3.0,1.2,1.2,455.80582524271847,468.0873786407767,5.1,4.4,86.0,122.0,76.0,91.0
2004-03-22,9:00:00,3.7,454.7378640776699,18.4,214.0,115.0,17.4,42.1,0.8281,9.0,0.0,3.0,3.6,1.4,455.2718446601942,467.5533980582524,17.7,5.4,226.0,111.0,116.0,89.0
2004-03-22,10:00:00,1.8,454.20388349514565,6.9,115.0,83.0,17.9,38.4,0.7793,10.0,0.0,3.0,3.7,1.7,454.7378640776699,467.0194174757282,18.4,7.1,214.0,123.0,115.0,93.0
2004-03-22,11:00:00,1.6,453.66990291262135,7.3,124.0,87.0,18.5,36.7,0.7764,11.0,0.0,3.0,1.8,1.8,454.20388349514565,466.4854368932039,6.9,7.3,115.0,106.0,83.0,81.0
2004-03-22,12:00:00,1.9,453.13592233009706,9.6,122.0,90.0,21.0,29.6,0.7263,12.0,0.0,3.0,1.6,1.8,453.66990291262135,465.9514563106796,7.3,7.6,124.0,103.0,87.0,82.0
2004-03-22,13:00:00,2.0,452.6019417475728,10.4,107.0,87.0,21.3,28.1,0.7067,13.0,0.0,3.0,1.9,1.9,453.13592233009706,465.41747572815535,9.6,6.8,122.0,102.0,90.0,80.0
2004-03-22,14:00:00,2.2,452.06796116504853,11.2,133.0,99.0,21.3,26.1,0.6539,14.0,0.0,3.0,2.0,1.3,452.6019417475728,464.88349514563106,10.4,4.6,107.0,48.0,87.0,48.0
2004-03-22,15:00:00,2.1,451.5339805825243,10.7,130.0,99.0,21.3,26.8,0.6681,15.0,0.0,3.0,2.2,1.6,452.06796116504853,464.3495145631068,11.2,8.4,133.0,63.0,99.0,61.0
2004-03-22,16:00:00,2.3,451.0,11.6,150.0,101.0,21.3,24.2,0.606,16.0,0.0,3.0,2.1,1.9,451.5339805825243,463.81553398058253,10.7,6.9,130.0,98.0,99.0,89.0
2004-03-22,17:00:00,2.6,185.0,12.4,138.0,103.0,20.2,28.5,0.6682,17.0,0.0,3.0,2.3,2.3,451.0,463.28155339805824,11.6,9.0,150.0,132.0,101.0,105.0
2004-03-22,18:00:00,3.8,426.0,18.3,213.0,129.0,17.0,43.1,0.8264,18.0,0.0,3.0,2.6,3.8,185.0,462.747572815534,12.4,15.1,138.0,173.0,103.0,116.0
2004-03-22,19:00:00,4.4,672.0,21.0,232.0,143.0,15.6,47.4,0.8347,19.0,0.0,3.0,3.8,3.5,426.0,462.2135922330097,18.3,12.6,213.0,185.0,129.0,119.0
2004-03-22,20:00:00,4.5,624.0,21.0,238.0,146.0,15.3,47.4,0.8178,20.0,0.0,3.0,4.4,4.3,672.0,461.6796116504854,21.0,15.1,232.0,266.0,143.0,144.0
